instName, numOfJobs, numOfThreads, timeLimit, timeCost, feasible, optimal, numOfNodes, globalUB, globalLB, gap,rootUB, rootLB, timeOnRoot, timeOnCG, timeOnRMP, timeOnPP, numSolvedNodes, numPrunedByInfeasibility, numPrunedByOptimality, numPrunedByBound, numLeftNodes, numNewLabel, numDominatedLabel, numPrunedLabel, timeOnLabelLb
M_00000013 , 10 , 1 , 3600, 0.025,true, true, 3,518.000, 518.000, 0.000, 524.000, 505.800, 0.019, 0.020, 0.001, 0.004, 3, 1, 1, 0, 0,594,302,56,0.0
M_00000014 , 10 , 1 , 3600, 0.020,true, true, 7,618.000, 618.000, 0.000, 622.000, 615.556, 0.014, 0.016, 0.000, 0.006, 6, 1, 1, 1, 1,1770,798,35,0.0
M_00000015 , 10 , 1 , 3600, 0.027,true, true, 19,712.000, 712.000, 0.000, 722.000, 674.796, 0.012, 0.020, 0.002, 0.005, 19, 1, 0, 9, 0,1919,529,161,0.0
M_00000016 , 10 , 1 , 3600, 0.020,true, true, 3,606.000, 606.000, 0.000, 606.000, 602.412, 0.014, 0.015, 0.002, 0.003, 3, 1, 0, 1, 0,998,348,43,0.001
M_00000017 , 10 , 1 , 3600, 0.014,true, true, 3,549.000, 549.000, 0.000, 549.000, 539.900, 0.009, 0.010, 0.001, 0.002, 3, 1, 0, 1, 0,936,461,154,0.0
M_00000018 , 10 , 1 , 3600, 0.018,true, true, 5,549.000, 549.000, 0.000, 553.000, 538.376, 0.011, 0.015, 0.004, 0.005, 5, 1, 2, 0, 0,2341,904,210,0.0
M_00000019 , 10 , 1 , 3600, 0.024,true, true, 13,590.000, 590.000, 0.000, 594.000, 582.462, 0.014, 0.020, 0.006, 0.005, 13, 1, 0, 6, 0,2952,1492,255,0.001
M_00000020 , 20 , 1 , 3600, 0.028,true, true, 3,951.000, 951.000, 0.000, 955.000, 938.100, 0.022, 0.023, 0.002, 0.009, 3, 1, 1, 0, 0,4169,2882,1603,0.001
M_00000021 , 20 , 1 , 3600, 0.288,true, false, 23,1176.000, 1175.200, 0.068, 1182.000, 1162.500, 0.034, 0.277, 0.021, 0.238, 12, 1, 0, 0, 11,53270,34080,4790,0.009000000000000001
M_00000022 , 20 , 1 , 3600, 0.085,true, true, 15,1005.000, 1005.000, 0.000, 1011.000, 997.500, 0.022, 0.079, 0.003, 0.064, 9, 1, 1, 0, 6,14395,9256,1576,0.004
M_00000023 , 20 , 1 , 3600, 0.036,true, true, 3,920.000, 920.000, 0.000, 920.000, 904.000, 0.022, 0.032, 0.004, 0.014, 3, 1, 0, 1, 0,6694,4706,2273,0.002
M_00000024 , 20 , 1 , 3600, 0.239,true, false, 19,1185.000, 1184.167, 0.070, 1203.000, 1171.300, 0.037, 0.227, 0.011, 0.193, 11, 1, 1, 0, 8,53941,23921,13086,0.011000000000000003
M_00000025 , 20 , 1 , 3600, 0.041,true, true, 5,1103.000, 1103.000, 0.000, 1117.000, 1083.300, 0.017, 0.032, 0.005, 0.018, 4, 1, 1, 0, 1,7089,4245,2664,0.001
M_00000026 , 20 , 1 , 3600, 0.035,true, true, 5,1277.000, 1277.000, 0.000, 1289.000, 1274.700, 0.030, 0.031, 0.008, 0.007, 4, 1, 1, 0, 1,6813,3836,1161,0.001
M_00000027 , 20 , 1 , 3600, 0.029,true, true, 3,967.000, 967.000, 0.000, 967.000, 955.700, 0.022, 0.025, 0.002, 0.009, 3, 1, 0, 1, 0,4508,3296,449,0.001
M_00000028 , 20 , 1 , 3600, 1.113,true, false, 201,1146.000, 1145.037, 0.084, 1158.000, 1126.200, 0.060, 1.062, 0.081, 0.905, 127, 1, 0, 26, 74,309491,114114,78988,0.03800000000000003
M_00000029 , 20 , 1 , 3600, 0.363,true, false, 25,1112.000, 1111.119, 0.079, 1125.000, 1092.100, 0.040, 0.355, 0.017, 0.307, 13, 1, 0, 0, 12,77646,38817,15176,0.012000000000000004
M_00000030 , 20 , 1 , 3600, 0.124,true, true, 33,1143.000, 1143.000, 0.000, 1168.000, 1127.300, 0.020, 0.111, 0.012, 0.086, 17, 1, 0, 0, 16,31952,17606,5107,0.004
M_00000031 , 20 , 1 , 3600, 0.102,true, true, 33,1212.000, 1212.000, 0.000, 1228.000, 1203.200, 0.020, 0.093, 0.012, 0.071, 18, 1, 1, 0, 15,28878,16513,1900,0.007
M_00000032 , 20 , 1 , 3600, 0.174,true, true, 49,943.000, 943.000, 0.000, 946.000, 929.300, 0.016, 0.166, 0.018, 0.134, 26, 1, 1, 0, 23,33126,23526,4042,0.005
M_00000033 , 20 , 1 , 3600, 0.143,true, false, 7,1135.000, 1134.237, 0.067, 1150.000, 1117.400, 0.021, 0.137, 0.009, 0.116, 4, 1, 0, 0, 3,28213,14519,2722,0.007
