instName, numOfJobs, numOfThreads, timeLimit, timeCost, feasible, optimal, numOfNodes, globalUB, globalLB, gap,rootUB, rootLB, timeOnRoot, timeOnCG, timeOnRMP, timeOnPP, numSolvedNodes, numPrunedByInfeasibility, numPrunedByOptimality, numPrunedByBound, numLeftNodes, numNewLabel, numDominatedLabel, numPrunedLabel, timeOnLabelLb
M_00000026 , 20 , 1 , 3600, 0.041,true, true, 5,1277.000, 1277.000, 0.000, 1289.000, 1274.700, 0.032, 0.036, 0.008, 0.008, 4, 1, 1, 0, 1,6813,3836,1161,0.003
M_00000027 , 20 , 1 , 3600, 0.026,true, true, 3,967.000, 967.000, 0.000, 967.000, 955.700, 0.019, 0.022, 0.004, 0.007, 3, 1, 0, 1, 0,4508,3296,449,0.002
M_00000028 , 20 , 1 , 3600, 1.036,true, false, 201,1146.000, 1145.037, 0.084, 1158.000, 1126.200, 0.047, 0.992, 0.074, 0.837, 127, 1, 0, 26, 74,309491,114114,78988,0.026000000000000016
M_00000029 , 20 , 1 , 3600, 0.347,true, false, 25,1112.000, 1111.119, 0.079, 1125.000, 1092.100, 0.038, 0.336, 0.013, 0.297, 13, 1, 0, 0, 12,77646,38817,15176,0.013000000000000005
M_00000030 , 20 , 1 , 3600, 0.124,true, true, 33,1143.000, 1143.000, 0.000, 1168.000, 1127.300, 0.021, 0.112, 0.014, 0.082, 17, 1, 0, 0, 16,31952,17606,5107,0.004
M_00000031 , 20 , 1 , 3600, 0.108,true, true, 33,1212.000, 1212.000, 0.000, 1228.000, 1203.200, 0.024, 0.093, 0.011, 0.065, 18, 1, 1, 0, 15,28878,16513,1900,0.007
M_00000032 , 20 , 1 , 3600, 0.160,true, true, 49,943.000, 943.000, 0.000, 946.000, 929.300, 0.015, 0.150, 0.018, 0.120, 26, 1, 1, 0, 23,33126,23526,4042,0.004
M_00000033 , 20 , 1 , 3600, 0.135,true, false, 7,1135.000, 1134.237, 0.067, 1150.000, 1117.400, 0.022, 0.131, 0.005, 0.108, 4, 1, 0, 0, 3,28213,14519,2722,0.001
M_00000034 , 20 , 1 , 3600, 0.185,true, false, 53,1248.000, 1247.455, 0.044, 1271.000, 1241.700, 0.031, 0.177, 0.015, 0.144, 27, 1, 0, 0, 26,57019,26517,4615,0.011000000000000003
M_00000035 , 20 , 1 , 3600, 0.050,true, true, 11,1413.000, 1413.000, 0.000, 1449.000, 1396.392, 0.027, 0.044, 0.006, 0.024, 7, 1, 1, 0, 4,18512,8017,4147,0.002
M_00000036 , 20 , 1 , 3600, 0.035,true, true, 5,981.000, 981.000, 0.000, 1011.000, 971.100, 0.019, 0.029, 0.003, 0.014, 4, 1, 1, 0, 1,6496,4126,1164,0.002
M_00000037 , 20 , 1 , 3600, 0.033,true, true, 3,947.000, 947.000, 0.000, 956.000, 933.700, 0.018, 0.027, 0.003, 0.014, 3, 1, 1, 0, 0,5104,3740,1423,0.001
M_00000038 , 20 , 1 , 3600, 0.021,true, false, 3,858.000, 857.800, 0.023, 858.000, 857.800, 0.016, 0.016, 0.001, 0.004, 1, 0, 0, 0, 2,2471,1665,587,0.0
M_00000039 , 20 , 1 , 3600, 0.059,true, true, 15,1022.000, 1022.000, 0.000, 1036.000, 1016.200, 0.027, 0.055, 0.003, 0.036, 8, 1, 0, 0, 7,11452,7240,1762,0.0
M_00000040 , 25 , 1 , 3600, 113.109,true, false, 4447,1336.000, 1335.004, 0.075, 1363.000, 1315.400, 0.118, 112.286, 2.243, 106.021, 2307, 1, 0, 83, 2140,10617106,5686474,635395,1.4239999999999542
M_00000041 , 25 , 1 , 3600, 0.038,true, true, 3,1274.000, 1274.000, 0.000, 1274.000, 1271.400, 0.028, 0.032, 0.004, 0.015, 3, 1, 0, 1, 0,6100,3755,1670,0.004
M_00000042 , 25 , 1 , 3600, 0.043,true, true, 11,1355.000, 1355.000, 0.000, 1367.000, 1338.500, 0.016, 0.037, 0.008, 0.021, 6, 1, 0, 0, 5,8955,5978,3140,0.003
M_00000043 , 25 , 1 , 3600, 0.105,true, true, 23,1363.000, 1363.000, 0.000, 1365.000, 1347.300, 0.034, 0.097, 0.009, 0.067, 13, 1, 1, 0, 10,20039,14165,5188,0.008
M_00000044 , 25 , 1 , 3600, 0.060,true, true, 15,1507.000, 1507.000, 0.000, 1508.000, 1505.700, 0.031, 0.052, 0.010, 0.030, 9, 1, 1, 0, 6,10274,6417,1657,0.005
M_00000045 , 25 , 1 , 3600, 0.046,true, true, 3,1136.000, 1136.000, 0.000, 1136.000, 1119.600, 0.019, 0.042, 0.003, 0.027, 3, 1, 0, 1, 0,9273,7224,2968,0.001
M_00000046 , 25 , 1 , 3600, 0.040,true, true, 9,1251.000, 1251.000, 0.000, 1258.000, 1246.100, 0.026, 0.034, 0.004, 0.017, 5, 1, 0, 0, 4,8516,6331,2572,0.002
M_00000047 , 25 , 1 , 3600, 0.037,true, true, 3,1371.000, 1371.000, 0.000, 1371.000, 1356.100, 0.029, 0.030, 0.001, 0.016, 3, 1, 0, 1, 0,7240,5340,2342,0.005
M_00000048 , 25 , 1 , 3600, 0.177,true, true, 41,1454.000, 1454.000, 0.000, 1472.000, 1447.400, 0.026, 0.168, 0.021, 0.132, 22, 1, 1, 0, 19,36399,19144,8846,0.008
M_00000049 , 25 , 1 , 3600, 0.061,true, true, 9,1377.000, 1377.000, 0.000, 1385.000, 1362.700, 0.034, 0.055, 0.008, 0.035, 5, 1, 0, 0, 4,14897,10910,3740,0.006
M_00000050 , 25 , 1 , 3600, 4014.043,true, false, 47801,1335.000, 1331.375, 0.272, 1340.000, 1312.100, 0.034, 4009.274, 28.124, 2037.252, 24154, 1, 0, 253, 23647,42956549,22335455,4452394,5.5860000000002
M_00000051 , 25 , 1 , 3600, 0.366,true, true, 33,1462.000, 1462.000, 0.000, 1471.000, 1456.200, 0.024, 0.344, 0.014, 0.309, 17, 1, 0, 0, 16,58442,32491,5273,0.011000000000000003
M_00000052 , 25 , 1 , 3600, 0.031,true, true, 9,1433.000, 1433.000, 0.000, 1453.000, 1424.300, 0.018, 0.024, 0.007, 0.008, 6, 1, 1, 0, 3,6954,4648,2153,0.002
M_00000053 , 25 , 1 , 3600, 8.988,true, false, 1041,1569.000, 1568.013, 0.063, 1570.000, 1548.600, 0.035, 8.858, 0.405, 7.984, 645, 1, 0, 124, 396,1823221,843119,369770,0.23500000000000018
M_00000054 , 25 , 1 , 3600, 0.090,true, true, 11,1353.000, 1353.000, 0.000, 1367.000, 1336.300, 0.029, 0.083, 0.006, 0.065, 6, 1, 0, 0, 5,21783,15613,3279,0.008
M_00000055 , 25 , 1 , 3600, 0.041,true, true, 5,1428.000, 1428.000, -0.000, 1440.000, 1418.800, 0.030, 0.035, 0.007, 0.017, 4, 1, 1, 0, 1,8932,6092,1902,0.003
M_00000056 , 25 , 1 , 3600, 0.028,true, true, 3,1506.000, 1506.000, 0.000, 1506.000, 1504.600, 0.022, 0.023, 0.003, 0.010, 3, 1, 0, 1, 0,5335,3164,1122,0.003
M_00000057 , 25 , 1 , 3600, 0.050,true, true, 9,1371.000, 1371.000, 0.000, 1373.000, 1356.100, 0.018, 0.044, 0.005, 0.027, 5, 1, 0, 0, 4,11405,8271,3116,0.003
M_00000058 , 25 , 1 , 3600, 0.045,true, true, 7,1221.000, 1221.000, 0.000, 1222.000, 1213.100, 0.031, 0.040, 0.004, 0.021, 4, 1, 0, 0, 3,10057,6831,2432,0.001
M_00000059 , 25 , 1 , 3600, 1966.218,true, false, 22177,1330.000, 1329.003, 0.075, 1360.000, 1309.900, 0.024, 1964.184, 9.384, 982.784, 11689, 1, 0, 600, 10488,13442340,6489779,1154341,1.7969999999999131
M_00000060 , 50 , 1 , 3600, 0.251,true, true, 11,2944.000, 2944.000, 0.000, 2979.000, 2932.400, 0.133, 0.226, 0.020, 0.180, 6, 1, 0, 0, 5,54062,41128,15526,0.06700000000000005
M_00000061 , 50 , 1 , 3600, 0.191,true, true, 3,2667.000, 2667.000, 0.000, 2667.000, 2649.700, 0.078, 0.185, 0.020, 0.148, 3, 1, 0, 1, 0,49740,37859,20152,0.037000000000000026
M_00000062 , 50 , 1 , 3600, 0.302,true, true, 57,3007.000, 3007.000, 0.000, 3013.000, 3001.700, 0.143, 0.264, 0.031, 0.181, 29, 1, 0, 0, 28,60892,45679,15278,0.04900000000000004
M_00000063 , 50 , 1 , 3600, 1.248,true, true, 105,2870.000, 2870.000, 0.000, 2874.000, 2851.000, 0.101, 1.183, 0.079, 1.004, 53, 1, 0, 0, 52,196846,160286,40462,0.09600000000000007
M_00000064 , 50 , 1 , 3600, 0.683,true, true, 43,2452.000, 2452.000, 0.000, 2458.000, 2435.200, 0.083, 0.641, 0.048, 0.556, 22, 1, 0, 0, 21,122858,100119,47043,0.059000000000000045
M_00000065 , 50 , 1 , 3600, 0.209,true, true, 23,2586.000, 2586.000, 0.000, 2595.000, 2582.600, 0.091, 0.190, 0.023, 0.144, 12, 1, 0, 0, 11,49533,37075,14556,0.036000000000000025
M_00000066 , 50 , 1 , 3600, 0.745,true, true, 105,2685.000, 2685.000, 0.000, 2693.000, 2669.500, 0.094, 0.679, 0.047, 0.542, 53, 1, 0, 0, 52,147457,120533,44262,0.06300000000000004
M_00000067 , 50 , 1 , 3600, 0.469,true, true, 125,3150.000, 3150.000, 0.000, 3169.000, 3137.000, 0.085, 0.414, 0.047, 0.262, 64, 1, 1, 0, 61,95373,71024,21012,0.060000000000000046
M_00000068 , 50 , 1 , 3600, 0.106,true, true, 5,2115.000, 2115.000, -0.000, 2116.000, 2108.500, 0.093, 0.096, 0.011, 0.072, 3, 1, 0, 0, 2,31069,23638,13445,0.011000000000000003
M_00000069 , 50 , 1 , 3600, 0.102,true, true, 11,2549.000, 2549.000, 0.000, 2552.000, 2541.900, 0.066, 0.092, 0.017, 0.062, 6, 1, 0, 0, 5,35331,25864,13179,0.02100000000000001
M_00000070 , 50 , 1 , 3600, 0.213,true, true, 21,2530.000, 2530.000, 0.000, 2535.000, 2521.000, 0.114, 0.198, 0.018, 0.154, 11, 1, 0, 0, 10,58023,43434,20357,0.03000000000000002
M_00000071 , 50 , 1 , 3600, 0.284,true, true, 57,3021.000, 3021.000, 0.000, 3034.000, 3017.100, 0.086, 0.256, 0.034, 0.173, 29, 1, 0, 0, 28,61267,46173,16369,0.02000000000000001
M_00000072 , 50 , 1 , 3600, 0.736,true, true, 181,2762.000, 2762.000, 0.000, 2778.000, 2754.200, 0.108, 0.651, 0.079, 0.447, 91, 1, 0, 0, 90,134616,107407,23869,0.07000000000000005
M_00000073 , 50 , 1 , 3600, 0.184,true, true, 7,2304.000, 2304.000, 0.000, 2305.000, 2294.400, 0.070, 0.174, 0.015, 0.139, 4, 1, 0, 0, 3,50173,40870,19896,0.023000000000000013
M_00000074 , 50 , 1 , 3600, 0.223,true, true, 23,2779.000, 2779.000, 0.000, 2789.000, 2772.900, 0.114, 0.207, 0.032, 0.150, 12, 1, 0, 0, 11,52986,39348,13944,0.027000000000000017
M_00000075 , 50 , 1 , 3600, 0.462,true, true, 93,2734.000, 2734.000, 0.000, 2754.000, 2723.400, 0.083, 0.417, 0.049, 0.307, 47, 1, 0, 0, 46,82495,64651,19880,0.04400000000000003
M_00000076 , 50 , 1 , 3600, 0.814,true, true, 127,2645.000, 2645.000, 0.000, 2655.000, 2625.500, 0.072, 0.740, 0.080, 0.550, 65, 1, 0, 0, 62,159395,127777,56966,0.08400000000000006
M_00000077 , 50 , 1 , 3600, 0.914,true, true, 175,2880.000, 2880.000, 0.000, 2898.000, 2862.000, 0.110, 0.816, 0.086, 0.578, 89, 1, 1, 0, 86,181670,137540,45093,0.08600000000000006
M_00000078 , 50 , 1 , 3600, 0.725,true, true, 59,2655.000, 2655.000, 0.000, 2671.000, 2636.500, 0.128, 0.684, 0.053, 0.594, 30, 1, 0, 0, 29,127484,101213,41548,0.057000000000000044
M_00000079 , 50 , 1 , 3600, 0.166,true, true, 35,2561.000, 2561.000, 0.000, 2572.000, 2555.100, 0.079, 0.143, 0.019, 0.095, 18, 1, 0, 0, 17,43260,30977,16185,0.02100000000000001
M_00000080 , 80 , 1 , 3600, 0.624,true, true, 43,4558.000, 4558.000, 0.000, 4560.000, 4553.800, 0.323, 0.546, 0.045, 0.407, 23, 1, 1, 0, 20,125117,93582,36358,0.10300000000000008
M_00000081 , 80 , 1 , 3600, 0.381,true, true, 17,4541.000, 4541.000, 0.000, 4545.000, 4535.100, 0.257, 0.346, 0.040, 0.268, 9, 1, 0, 0, 8,98098,68965,34110,0.06700000000000005
M_00000082 , 80 , 1 , 3600, 1.462,true, true, 117,4516.000, 4516.000, 0.000, 4521.000, 4507.600, 0.298, 1.266, 0.092, 0.929, 59, 1, 0, 0, 58,222131,175691,70087,0.16600000000000012
M_00000083 , 80 , 1 , 3600, 0.357,true, true, 3,4345.000, 4345.000, 0.000, 4345.000, 4341.500, 0.289, 0.351, 0.025, 0.303, 3, 1, 0, 1, 0,99117,72900,41606,0.07200000000000005
M_00000084 , 80 , 1 , 3600, 1.535,true, true, 143,4684.000, 4684.000, 0.000, 4700.000, 4670.400, 0.255, 1.257, 0.135, 0.801, 72, 1, 0, 0, 71,202120,159602,58839,0.19300000000000014
M_00000085 , 80 , 1 , 3600, 0.752,true, true, 57,4521.000, 4521.000, 0.000, 4525.000, 4513.100, 0.314, 0.650, 0.065, 0.458, 29, 1, 0, 0, 28,140318,106749,41593,0.11200000000000009
M_00000086 , 80 , 1 , 3600, 2.435,true, true, 307,4941.000, 4941.000, 0.000, 4962.000, 4931.100, 0.311, 1.948, 0.185, 1.133, 154, 1, 0, 0, 153,265719,204588,74474,0.2430000000000002
M_00000087 , 80 , 1 , 3600, 8.821,true, true, 345,4632.000, 4632.000, 0.000, 4662.000, 4613.200, 0.548, 8.158, 0.312, 6.894, 173, 1, 0, 0, 172,814710,599329,384287,0.6380000000000005
M_00000088 , 80 , 1 , 3600, 2.495,true, true, 209,4443.000, 4443.000, 0.000, 4470.000, 4427.300, 0.311, 2.099, 0.171, 1.432, 105, 1, 0, 0, 104,299454,247981,87967,0.2830000000000002
M_00000089 , 80 , 1 , 3600, 0.380,true, true, 17,4375.000, 4375.000, 0.000, 4420.000, 4374.500, 0.255, 0.347, 0.032, 0.275, 9, 1, 0, 0, 8,94050,67204,40912,0.08600000000000006
M_00000090 , 80 , 1 , 3600, 1.038,true, true, 75,4477.000, 4477.000, 0.000, 4481.000, 4464.700, 0.316, 0.907, 0.080, 0.673, 38, 1, 0, 0, 37,186820,147776,65394,0.1560000000000001
M_00000091 , 80 , 1 , 3600, 1.364,true, true, 139,4050.000, 4050.000, 0.000, 4052.000, 4039.000, 0.290, 1.120, 0.113, 0.692, 70, 1, 0, 0, 69,178592,138186,50984,0.16000000000000011
M_00000092 , 80 , 1 , 3600, 1.003,true, true, 87,4751.000, 4751.000, 0.000, 4753.000, 4744.100, 0.308, 0.854, 0.088, 0.567, 44, 1, 0, 0, 43,173639,130240,51497,0.1490000000000001
M_00000093 , 80 , 1 , 3600, 1.193,true, true, 111,4318.000, 4318.000, 0.000, 4337.000, 4311.800, 0.324, 0.994, 0.092, 0.676, 56, 1, 0, 0, 55,182966,140248,65137,0.12500000000000008
M_00000094 , 80 , 1 , 3600, 2.389,true, true, 255,4273.000, 4273.000, 0.000, 4286.000, 4262.300, 0.270, 1.987, 0.202, 1.231, 128, 1, 0, 0, 127,292294,235495,72270,0.23800000000000018
M_00000095 , 80 , 1 , 3600, 0.878,true, true, 61,4763.000, 4763.000, 0.000, 4787.000, 4757.300, 0.425, 0.768, 0.066, 0.559, 31, 1, 0, 0, 30,166436,126072,68966,0.1550000000000001
M_00000096 , 80 , 1 , 3600, 0.609,true, true, 23,4378.000, 4378.000, 0.000, 4379.000, 4377.800, 0.432, 0.569, 0.037, 0.471, 12, 1, 0, 0, 11,123925,90789,46350,0.09100000000000007
M_00000097 , 80 , 1 , 3600, 2.707,true, true, 241,4907.000, 4907.000, 0.000, 4911.000, 4893.700, 0.283, 2.302, 0.164, 1.601, 121, 1, 0, 0, 120,301491,241352,65277,0.2710000000000002
M_00000098 , 80 , 1 , 3600, 2.448,true, true, 351,4076.000, 4076.000, 0.000, 4079.000, 4067.600, 0.258, 1.924, 0.224, 0.913, 176, 1, 0, 0, 175,252003,199697,60489,0.19100000000000014
M_00000099 , 80 , 1 , 3600, 4.045,true, true, 127,4653.000, 4653.000, 0.000, 4662.000, 4636.300, 0.421, 3.801, 0.141, 3.351, 64, 1, 0, 0, 63,468276,398363,146988,0.3950000000000003
M_00000100 , 100 , 1 , 3600, 6.449,true, true, 461,5752.000, 5752.000, 0.000, 5762.000, 5735.200, 0.586, 5.045, 0.520, 2.690, 231, 1, 0, 0, 230,536492,426466,152224,0.5440000000000004
M_00000101 , 100 , 1 , 3600, 2.610,true, true, 201,5681.000, 5681.000, 0.000, 5692.000, 5679.100, 0.617, 1.961, 0.185, 1.061, 101, 1, 0, 0, 100,273118,200407,92269,0.35100000000000026
M_00000102 , 100 , 1 , 3600, 2.192,true, true, 129,5631.000, 5631.000, 0.000, 5641.000, 5624.100, 0.653, 1.736, 0.144, 1.152, 65, 1, 0, 0, 64,294690,220761,106785,0.34000000000000025
M_00000103 , 100 , 1 , 3600, 2.566,true, true, 119,5422.000, 5422.000, 0.000, 5433.000, 5416.200, 0.665, 2.153, 0.187, 1.523, 60, 1, 0, 0, 59,330765,263021,115061,0.3710000000000003
M_00000104 , 100 , 1 , 3600, 1.120,true, true, 13,5345.000, 5345.000, 0.000, 5347.000, 5331.500, 0.644, 1.071, 0.068, 0.943, 7, 1, 0, 0, 6,221928,167842,90099,0.2570000000000002
M_00000105 , 100 , 1 , 3600, 6.525,true, true, 385,5304.000, 5304.000, 0.000, 5312.000, 5286.400, 0.506, 5.179, 0.537, 2.953, 193, 1, 0, 0, 192,579290,484092,186279,0.7000000000000005
M_00000106 , 100 , 1 , 3600, 5.284,true, true, 177,5947.000, 5947.000, 0.000, 5971.000, 5927.700, 0.606, 4.643, 0.279, 3.696, 89, 1, 0, 0, 88,652320,542967,240193,0.7890000000000006
M_00000107 , 100 , 1 , 3600, 1.340,true, true, 3,5743.000, 5743.000, 0.000, 5743.000, 5725.300, 0.651, 1.333, 0.057, 1.252, 3, 1, 0, 1, 0,264139,204602,127418,0.33000000000000024
M_00000108 , 100 , 1 , 3600, 0.900,true, true, 15,5358.000, 5358.000, 0.000, 5367.000, 5345.800, 0.596, 0.844, 0.055, 0.725, 8, 1, 0, 0, 7,191593,146574,72691,0.19800000000000015
M_00000109 , 100 , 1 , 3600, 1.897,true, true, 107,5639.000, 5639.000, 0.000, 5652.000, 5632.900, 0.437, 1.532, 0.158, 1.009, 54, 1, 0, 0, 53,260383,200133,84344,0.32500000000000023
M_00000110 , 100 , 1 , 3600, 432.739,true, true, 365,6438.000, 6438.000, 0.000, 6459.000, 6423.800, 0.604, 431.766, 0.327, 430.246, 183, 1, 0, 0, 182,577529,461553,138849,0.6730000000000005
M_00000111 , 100 , 1 , 3600, 1.409,true, true, 61,5394.000, 5394.000, 0.000, 5397.000, 5385.400, 0.610, 1.202, 0.092, 0.876, 31, 1, 0, 0, 30,211060,158369,74157,0.22300000000000017
M_00000112 , 100 , 1 , 3600, 2.312,true, true, 77,5344.000, 5344.000, 0.000, 5348.000, 5330.400, 0.631, 2.022, 0.147, 1.535, 39, 1, 0, 0, 38,330755,260299,127819,0.3940000000000003
M_00000113 , 100 , 1 , 3600, 0.877,true, true, 15,5184.000, 5184.000, 0.000, 5187.000, 5176.400, 0.553, 0.824, 0.058, 0.707, 8, 1, 0, 0, 7,205512,145627,94828,0.18200000000000013
M_00000114 , 100 , 1 , 3600, 1.511,true, true, 81,5415.000, 5415.000, 0.000, 5417.000, 5408.500, 0.431, 1.229, 0.119, 0.826, 41, 1, 0, 0, 40,232375,173095,72941,0.2800000000000002
M_00000115 , 100 , 1 , 3600, 1.081,true, true, 33,5468.000, 5468.000, 0.000, 5473.000, 5466.800, 0.699, 0.975, 0.061, 0.784, 17, 1, 0, 0, 16,226581,165049,102409,0.25600000000000017
M_00000116 , 100 , 1 , 3600, 0.731,true, true, 3,4539.000, 4539.000, 0.000, 4539.000, 4532.900, 0.706, 0.726, 0.042, 0.659, 3, 1, 0, 1, 0,165549,124216,75201,0.16100000000000012
M_00000117 , 100 , 1 , 3600, 1.155,true, true, 15,5367.000, 5367.000, 0.000, 5374.000, 5355.700, 0.457, 1.098, 0.061, 0.971, 8, 1, 0, 0, 7,205360,151226,95219,0.17100000000000012
M_00000118 , 100 , 1 , 3600, 5.091,true, true, 339,5810.000, 5810.000, 0.000, 5815.000, 5799.000, 0.778, 4.084, 0.331, 2.595, 170, 1, 0, 0, 169,497720,392539,159308,0.5330000000000004
M_00000119 , 100 , 1 , 3600, 17.353,true, true, 1065,5947.000, 5947.000, 0.000, 5957.000, 5927.700, 0.550, 14.269, 1.268, 7.820, 533, 1, 0, 0, 532,1166596,986519,327522,1.2489999999999732
M_00000120 , 150 , 1 , 3600, 3.365,true, true, 35,8526.000, 8526.000, 0.000, 8535.000, 8522.600, 1.831, 2.907, 0.130, 2.362, 18, 1, 0, 0, 17,457162,302063,208393,0.8990000000000007
M_00000121 , 150 , 1 , 3600, 938.660,true, true, 343,8093.000, 8093.000, 0.000, 8108.000, 8090.300, 2.056, 9.115, 0.531, 4.620, 172, 1, 0, 0, 171,741408,580717,236741,1.7559999999999183
M_00000122 , 150 , 1 , 3600, 5.176,true, true, 61,8665.000, 8665.000, 0.000, 8670.000, 8653.500, 1.699, 4.361, 0.240, 3.372, 31, 1, 0, 0, 30,597998,428237,242185,1.077999999999992
M_00000123 , 150 , 1 , 3600, 6.186,true, true, 97,8098.000, 8098.000, 0.000, 8103.000, 8095.800, 2.139, 4.936, 0.250, 3.500, 49, 1, 0, 0, 48,626604,464290,234317,1.2989999999999682
M_00000124 , 150 , 1 , 3600, 8.041,true, true, 147,8295.000, 8295.000, 0.000, 8300.000, 8290.500, 2.121, 6.029, 0.344, 3.809, 74, 1, 0, 0, 73,633063,476735,220315,1.3609999999999616
